ID	ID_Species	ID_Organ	ID_Stage	ID_libNumber	sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias	library ID	Species	Tissue	Stage	Sex.x	Used library?	Species (strain)	Organ	Developmental stage	Sex.y	Sequencing runs (machine run lane)	Stage (detail)	Total number reads	Total number aligned reads	% aligned reads	Extraction protocol	RQN	RIN	HDBR ID	Ordinal_stage	Label_As_in_PreviousAnalysis	Tissue_ForDevelopementalAnalysis
Rabbit_WholeBrain_12_4753	Rabbit	WholeBrain	12	4753	SAMEA4670051	ERR2587360	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587360/ERR2587360.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587360/ERR2587360.fastq.gz	E-MTAB-6782:4753sTS.Rabbit.WholeBrain.12.Female	4753	Rabbit	WholeBrain	12	Female	yes	Rabbit (New Zealand)	Whole Brain	e12	Female	OBIWAN 132 lane 8	12 days	28347495	23893537	84%	QIAgen RNeasy DTT	9.8	NA	NA	1	e12	Brain,Cerebellum
Rabbit_Liver_13_4743	Rabbit	Liver	13	4743	SAMEA4670056	ERR2587365	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587365/ERR2587365.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587365/ERR2587365.fastq.gz	E-MTAB-6782:4743sTS.Rabbit.Liver.13.Female	4743	Rabbit	Liver	13	Female	yes	Rabbit (New Zealand)	Liver	e13	Female	WINDU 35 lane 6	13 days	23157510	19650942	85%	QIAgen RNeasy DTT	9.4	NA	NA	2	e13	Liver
Rabbit_Ovary_13_4738	Rabbit	Ovary	13	4738	SAMEA4670059	ERR2587368	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587368/ERR2587368.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587368/ERR2587368.fastq.gz	E-MTAB-6782:4738sTS.Rabbit.Ovary.13.Female	4738	Rabbit	Ovary	13	Female	yes	Rabbit (New Zealand)	Ovary	e13	Female	OBIWAN 131 lane 8	13 days	39025140	33051996	85%	QIAgen RNeasy QIAzol	9	NA	NA	2	e13	Ovary
Rabbit_WholeBrain_13_4735	Rabbit	WholeBrain	13	4735	SAMEA4670063	ERR2587372	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587372/ERR2587372.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587372/ERR2587372.fastq.gz	E-MTAB-6782:4735sTS.Rabbit.WholeBrain.13.Female	4735	Rabbit	WholeBrain	13	Female	yes	Rabbit (New Zealand)	Whole Brain	e13	Female	OBIWAN 131 lane 4	13 days	47387891	40645188	86%	QIAgen RNeasy QIAzol	9	NA	NA	2	e13	Brain,Cerebellum
Rabbit_WholeBrain_13_4803	Rabbit	WholeBrain	13	4803	SAMEA4670065	ERR2587374	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587374/ERR2587374.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587374/ERR2587374.fastq.gz	E-MTAB-6782:4803sTS.Rabbit.WholeBrain.13.Female	4803	Rabbit	WholeBrain	13	Female	yes	Rabbit (New Zealand)	Whole Brain	e13	Female	WINDU 32 lane 3	13 days	28459879	23619416	83%	QIAgen RNeasy QIAzol	9.1	NA	NA	2	e13	Brain,Cerebellum
Rabbit_WholeBrain_13_4924	Rabbit	WholeBrain	13	4924	SAMEA4670066	ERR2587375	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587375/ERR2587375.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587375/ERR2587375.fastq.gz	E-MTAB-6782:4924sTS.Rabbit.WholeBrain.13.Male	4924	Rabbit	WholeBrain	13	Male	yes	Rabbit (New Zealand)	Whole Brain	e13	Male	WINDU 34 lane 5	13 days	29491362	24813373	84%	QIAgen RNeasy DTT	10	NA	NA	2	e13	Brain,Cerebellum
Rabbit_Liver_14_4819	Rabbit	Liver	14	4819	SAMEA4670070	ERR2587379	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587379/ERR2587379.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587379/ERR2587379.fastq.gz	E-MTAB-6782:4819sTS.Rabbit.Liver.14.Female	4819	Rabbit	Liver	14	Female	yes	Rabbit (New Zealand)	Liver	e14	Female	WINDU 34 lane 1	14 days	40266294	34279051	85%	QIAgen RNeasy DTT	9.7	NA	NA	3	e14	Liver
Rabbit_Liver_14_4997	Rabbit	Liver	14	4997	SAMEA4670073	ERR2587382	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587382/ERR2587382.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587382/ERR2587382.fastq.gz	E-MTAB-6782:4997sTS.Rabbit.Liver.14.Male	4997	Rabbit	Liver	14	Male	yes	Rabbit (New Zealand)	Liver	e14	Male	OBIWAN 138 lane 6	14 days	31049878	26475526	85%	QIAgen RNeasy DTT	10	NA	NA	3	e14	Liver
Rabbit_Ovary_14_4940	Rabbit	Ovary	14	4940	SAMEA4670075	ERR2587384	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587384/ERR2587384.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587384/ERR2587384.fastq.gz	E-MTAB-6782:4940sTS.Rabbit.Ovary.14.Female	4940	Rabbit	Ovary	14	Female	yes	Rabbit (New Zealand)	Ovary	e14	Female	WINDU 34 lane 6	14 days	34071180	28245394	83%	QIAgen RNeasy DTT	10	NA	NA	3	e14	Ovary
Rabbit_WholeBrain_14_4823	Rabbit	WholeBrain	14	4823	SAMEA4670079	ERR2587388	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587388/ERR2587388.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587388/ERR2587388.fastq.gz	E-MTAB-6782:4823sTS.Rabbit.WholeBrain.14.Male	4823	Rabbit	WholeBrain	14	Male	yes	Rabbit (New Zealand)	Whole Brain	e14	Male	WINDU 34 lane 1	14 days	37819509	32068436	85%	QIAgen RNeasy DTT	9.8	NA	NA	3	e14	Brain,Cerebellum
Rabbit_WholeBrain_14_4937	Rabbit	WholeBrain	14	4937	SAMEA4670080	ERR2587389	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587389/ERR2587389.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587389/ERR2587389.fastq.gz	E-MTAB-6782:4937sTS.Rabbit.WholeBrain.14.Female	4937	Rabbit	WholeBrain	14	Female	yes	Rabbit (New Zealand)	Whole Brain	e14	Female	WINDU 34 lane 6	14 days	38461086	31705867	82%	QIAgen RNeasy DTT	9.9	NA	NA	3	e14	Brain,Cerebellum
Rabbit_WholeBrain_14_4995	Rabbit	WholeBrain	14	4995	SAMEA4670081	ERR2587390	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587390/ERR2587390.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587390/ERR2587390.fastq.gz	E-MTAB-6782:4995sTS.Rabbit.WholeBrain.14.Male	4995	Rabbit	WholeBrain	14	Male	yes	Rabbit (New Zealand)	Whole Brain	e14	Male	OBIWAN 138 lane 6	14 days	42015111	35139947	84%	QIAgen RNeasy DTT	9.5	NA	NA	3	e14	Brain,Cerebellum
Rabbit_Brain_15.5_4840	Rabbit	Brain	15.5	4840	SAMEA4670083	ERR2587392	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587392/ERR2587392.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587392/ERR2587392.fastq.gz	E-MTAB-6782:4840sTS.Rabbit.Brain.15.5.Male	4840	Rabbit	Brain	15.5	Male	yes	Rabbit (New Zealand)	Forebrain/Cerebrum	e15.5	Male	WINDU 32 lane 5	15.5 days	33386028	28091795	84%	QIAgen RNeasy DTT	9.7	NA	NA	4	e15	Brain
Rabbit_Brain_15.5_4842	Rabbit	Brain	15.5	4842	SAMEA4670084	ERR2587393	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587393/ERR2587393.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587393/ERR2587393.fastq.gz	E-MTAB-6782:4842sTS.Rabbit.Brain.15.5.Female	4842	Rabbit	Brain	15.5	Female	yes	Rabbit (New Zealand)	Forebrain/Cerebrum	e15.5	Female	WINDU 32 lane 5	15.5 days	66442987	55518328	84%	QIAgen RNeasy DTT	9.7	NA	NA	4	e15	Brain
Rabbit_Brain_15.5_4844	Rabbit	Brain	15.5	4844	SAMEA4670085	ERR2587394	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587394/ERR2587394.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587394/ERR2587394.fastq.gz	E-MTAB-6782:4844sTS.Rabbit.Brain.15.5.Female	4844	Rabbit	Brain	15.5	Female	yes	Rabbit (New Zealand)	Forebrain/Cerebrum	e15.5	Female	WINDU 32 lane 5	15.5 days	20442713	17005599	83%	QIAgen RNeasy DTT	9.9	NA	NA	4	e15	Brain
Rabbit_Heart_15.5_3445	Rabbit	Heart	15.5	3445	SAMEA4670088	ERR2587397	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587397/ERR2587397.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587397/ERR2587397.fastq.gz	E-MTAB-6782:3445sTS.Rabbit.Heart.15.5.Female	3445	Rabbit	Heart	15.5	Female	yes	Rabbit (New Zealand)	Heart	e15.5	Female	WINDU 26 lane 8	15.5 days	23651849	20067176	85%	QIAgen RNeasy DTT	9.7	NA	NA	4	e15	Heart
Rabbit_Cerebellum_15.5_4843	Rabbit	Cerebellum	15.5	4843	SAMEA4670092	ERR2587401	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587401/ERR2587401.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587401/ERR2587401.fastq.gz	E-MTAB-6782:4843sTS.Rabbit.Cerebellum.15.5.Female	4843	Rabbit	Cerebellum	15.5	Female	yes	Rabbit (New Zealand)	Hindbrain/Cerebellum	e15.5	Female	WINDU 32 lane 5	15.5 days	33885829	28486757	84%	QIAgen RNeasy DTT	9.7	NA	NA	4	e15	Cerebellum
Rabbit_Liver_15.5_3455	Rabbit	Liver	15.5	3455	SAMEA4670100	ERR2587409	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587409/ERR2587409.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587409/ERR2587409.fastq.gz	E-MTAB-6782:3455sTS.Rabbit.Liver.15.5.Male	3455	Rabbit	Liver	15.5	Male	yes	Rabbit (New Zealand)	Liver	e15.5	Male	WINDU 39 lane 5	15.5 days	32444803	27528583	85%	QIAgen RNeasy DTT	9.8	NA	NA	4	e15	Liver
Rabbit_Ovary_15.5_3453	Rabbit	Ovary	15.5	3453	SAMEA4670103	ERR2587412	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587412/ERR2587412.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587412/ERR2587412.fastq.gz	E-MTAB-6782:3453sTS.Rabbit.Ovary.15.5.Female	3453	Rabbit	Ovary	15.5	Female	yes	Rabbit (New Zealand)	Ovary	e15.5	Female	WINDU 26 lane 8	15.5 days	21177452	17800368	84%	QIAgen RNeasy DTT	9.7	NA	NA	4	e15	Ovary
Rabbit_Brain_16.5_4846	Rabbit	Brain	16.5	4846	SAMEA4670109	ERR2587418	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587418/ERR2587418.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587418/ERR2587418.fastq.gz	E-MTAB-6782:4846sTS.Rabbit.Brain.16.5.Female	4846	Rabbit	Brain	16.5	Female	yes	Rabbit (New Zealand)	Forebrain/Cerebrum	e16.5	Female	WINDU 32 lane 5	16.5 days	60108879	50226025	84%	QIAgen RNeasy DTT	9.5	NA	NA	5	e16	Brain
Rabbit_Heart_16.5_3441	Rabbit	Heart	16.5	3441	SAMEA4670116	ERR2587425	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587425/ERR2587425.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587425/ERR2587425.fastq.gz	E-MTAB-6782:3441sTS.Rabbit.Heart.16.5.Male	3441	Rabbit	Heart	16.5	Male	yes	Rabbit (New Zealand)	Heart	e16.5	Male	OBIWAN 131 lane 3	16.5 days	33962062	28898413	85%	QIAgen RNeasy DTT	10	NA	NA	5	e16	Heart
Rabbit_Cerebellum_16.5_4847	Rabbit	Cerebellum	16.5	4847	SAMEA4670117	ERR2587426	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587426/ERR2587426.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587426/ERR2587426.fastq.gz	E-MTAB-6782:4847sTS.Rabbit.Cerebellum.16.5.Female	4847	Rabbit	Cerebellum	16.5	Female	yes	Rabbit (New Zealand)	Hindbrain/Cerebellum	e16.5	Female	WINDU 32 lane 6	16.5 days	44914345	37053258	82%	QIAgen RNeasy DTT	9.8	NA	NA	5	e16	Cerebellum
Rabbit_Kidney_16.5_3423	Rabbit	Kidney	16.5	3423	SAMEA4670122	ERR2587431	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587431/ERR2587431.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587431/ERR2587431.fastq.gz	E-MTAB-6782:3423sTS.Rabbit.Kidney.16.5.Male	3423	Rabbit	Kidney	16.5	Male	yes	Rabbit (New Zealand)	Kidney	e16.5	Male	OBIWAN 131 lane 7	16.5 days	10744828	9018895	84%	QIAgen RNeasy DTT	10	NA	NA	5	e16	Kidney
Rabbit_Liver_16.5_3294	Rabbit	Liver	16.5	3294	SAMEA4670126	ERR2587435	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587435/ERR2587435.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587435/ERR2587435.fastq.gz	E-MTAB-6782:3294sTS.Rabbit.Liver.16.5.Male	3294	Rabbit	Liver	16.5	Male	yes	Rabbit (New Zealand)	Liver	e16.5	Male	WINDU 26 lane 7	16.5 days	38531648	32466131	84%	QIAgen RNeasy DTT	10	NA	NA	5	e16	Liver
Rabbit_Liver_16.5_3296	Rabbit	Liver	16.5	3296	SAMEA4670127	ERR2587436	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587436/ERR2587436.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587436/ERR2587436.fastq.gz	E-MTAB-6782:3296sTS.Rabbit.Liver.16.5.Female	3296	Rabbit	Liver	16.5	Female	yes	Rabbit (New Zealand)	Liver	e16.5	Female	WINDU 4 lane 3	16.5 days	24444413	21839211	89%	QIAgen RNeasy DTT	10	NA	NA	5	e16	Liver
Rabbit_Testis_16.5_3424	Rabbit	Testis	16.5	3424	SAMEA4670132	ERR2587441	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587441/ERR2587441.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587441/ERR2587441.fastq.gz	E-MTAB-6782:3424sTS.Rabbit.Testis.16.5.Male	3424	Rabbit	Testis	16.5	Male	yes	Rabbit (New Zealand)	Testis	e16.5	Male	WINDU 26 lane 8	16.5 days	24510341	20815743	85%	QIAgen RNeasy DTT	10	NA	NA	5	e16	Testis
Rabbit_WholeBrain_16.5_3409	Rabbit	WholeBrain	16.5	3409	SAMEA4670133	ERR2587442	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587442/ERR2587442.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587442/ERR2587442.fastq.gz	E-MTAB-6782:3409sTS.Rabbit.WholeBrain.16.5.Female	3409	Rabbit	WholeBrain	16.5	Female	no	Rabbit (New Zealand)	Whole Brain	e16.5	Female	OBIWAN 110 lane 7	16.5 days	47015747	39831160	85%	QIAgen RNeasy DTT	8.9	NA	NA	5	e16	Brain,Cerebellum
Rabbit_WholeBrain_16.5_3421	Rabbit	WholeBrain	16.5	3421	SAMEA4670134	ERR2587443	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587443/ERR2587443.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587443/ERR2587443.fastq.gz	E-MTAB-6782:3421sTS.Rabbit.WholeBrain.16.5.Male	3421	Rabbit	WholeBrain	16.5	Male	no	Rabbit (New Zealand)	Whole Brain	e16.5	Male	OBIWAN 111 lane 7	16.5 days	53180570	46173381	87%	QIAgen RNeasy DTT	10	NA	NA	5	e16	Brain,Cerebellum
Rabbit_Brain_18_4854	Rabbit	Brain	18	4854	SAMEA4670137	ERR2587446	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587446/ERR2587446.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587446/ERR2587446.fastq.gz	E-MTAB-6782:4854sTS.Rabbit.Brain.18.Male	4854	Rabbit	Brain	18	Male	yes	Rabbit (New Zealand)	Forebrain/Cerebrum	e18	Male	WINDU 32 lane 6	18 days	44975708	36988284	82%	QIAgen RNeasy DTT	9.7	NA	NA	6	e18	Brain
Rabbit_Brain_18_4856	Rabbit	Brain	18	4856	SAMEA4670138	ERR2587447	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587447/ERR2587447.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587447/ERR2587447.fastq.gz	E-MTAB-6782:4856sTS.Rabbit.Brain.18.Female	4856	Rabbit	Brain	18	Female	yes	Rabbit (New Zealand)	Forebrain/Cerebrum	e18	Female	WINDU 32 lane 6	18 days	74724694	62909566	84%	QIAgen RNeasy DTT	9.7	NA	NA	6	e18	Brain
Rabbit_Heart_18_3401	Rabbit	Heart	18	3401	SAMEA4670144	ERR2587453	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587453/ERR2587453.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587453/ERR2587453.fastq.gz	E-MTAB-6782:3401sTS.Rabbit.Heart.18.Male	3401	Rabbit	Heart	18	Male	yes	Rabbit (New Zealand)	Heart	e18	Male	OBIWAN 131 lane 7	18 days	66610570	57028297	86%	QIAgen RNeasy DTT	9.9	NA	NA	6	e18	Heart
Rabbit_Kidney_18_3336	Rabbit	Kidney	18	3336	SAMEA4670150	ERR2587459	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587459/ERR2587459.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587459/ERR2587459.fastq.gz	E-MTAB-6782:3336sTS.Rabbit.Kidney.18.Female	3336	Rabbit	Kidney	18	Female	yes	Rabbit (New Zealand)	Kidney	e18	Female	OBIWAN 131 lane 2	18 days	36521206	30833350	84%	QIAgen RNeasy DTT	7.4	NA	NA	6	e18	Kidney
Rabbit_WholeBrain_18_3497	Rabbit	WholeBrain	18	3497	SAMEA4670161	ERR2587470	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587470/ERR2587470.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587470/ERR2587470.fastq.gz	E-MTAB-6782:3497sTS.Rabbit.WholeBrain.18.Female	3497	Rabbit	WholeBrain	18	Female	no	Rabbit (New Zealand)	Whole Brain	e18	Female	VADER 191 lane 5	18 days	39776241	36017770	91%	QIAgen RNeasy DTT	9.3	NA	NA	6	e18	Brain,Cerebellum
Rabbit_WholeBrain_18_3500	Rabbit	WholeBrain	18	3500	SAMEA4670163	ERR2587472	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587472/ERR2587472.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587472/ERR2587472.fastq.gz	E-MTAB-6782:3500sTS.Rabbit.WholeBrain.18.Male	3500	Rabbit	WholeBrain	18	Male	no	Rabbit (New Zealand)	Whole Brain	e18	Male	OBIWAN 111 lane 8	18 days	54582173	50187809	92%	QIAgen RNeasy DTT	9.6	NA	NA	6	e18	Brain,Cerebellum
Rabbit_Brain_19.5_4781	Rabbit	Brain	19.5	4781	SAMEA4670165	ERR2587474	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587474/ERR2587474.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587474/ERR2587474.fastq.gz	E-MTAB-6782:4781sTS.Rabbit.Brain.19.5.Female	4781	Rabbit	Brain	19.5	Female	yes	Rabbit (New Zealand)	Forebrain/Cerebrum	e19.5	Female	WINDU 32 lane 1	19.5 days	35246498	29638967	84%	QIAgen RNeasy DTT	9.5	NA	NA	7	e20	Brain
Rabbit_Brain_19.5_4867	Rabbit	Brain	19.5	4867	SAMEA4670167	ERR2587476	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587476/ERR2587476.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587476/ERR2587476.fastq.gz	E-MTAB-6782:4867sTS.Rabbit.Brain.19.5.Male	4867	Rabbit	Brain	19.5	Male	yes	Rabbit (New Zealand)	Forebrain/Cerebrum	e19.5	Male	WINDU 34 lane 3	19.5 days	39015391	32594139	84%	QIAgen RNeasy DTT	9.9	NA	NA	7	e20	Brain
Rabbit_Heart_19.5_4877	Rabbit	Heart	19.5	4877	SAMEA4670172	ERR2587481	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587481/ERR2587481.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587481/ERR2587481.fastq.gz	E-MTAB-6782:4877sTSm.Rabbit.Heart.19.5.Female	4877	Rabbit	Heart	19.5	Female	yes	Rabbit (New Zealand)	Heart	e19.5	Female	OBIWAN 134 lane 8 / WINDU 30 lane 4	19.5 days	37445801	32749966	87%	QIAgen RNeasy DTT	9.5	NA	NA	7	e20	Heart
Rabbit_Cerebellum_19.5_4782	Rabbit	Cerebellum	19.5	4782	SAMEA4670173	ERR2587482	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587482/ERR2587482.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587482/ERR2587482.fastq.gz	E-MTAB-6782:4782sTS.Rabbit.Cerebellum.19.5.Female	4782	Rabbit	Cerebellum	19.5	Female	yes	Rabbit (New Zealand)	Hindbrain/Cerebellum	e19.5	Female	WINDU 32 lane 1	19.5 days	46274007	39443953	85%	QIAgen RNeasy DTT	9.7	NA	NA	7	e20	Cerebellum
Rabbit_Kidney_19.5_4784	Rabbit	Kidney	19.5	4784	SAMEA4670177	ERR2587486	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587486/ERR2587486.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587486/ERR2587486.fastq.gz	E-MTAB-6782:4784sTS.Rabbit.Kidney.19.5.Female	4784	Rabbit	Kidney	19.5	Female	yes	Rabbit (New Zealand)	Kidney	e19.5	Female	WINDU 32 lane 1	19.5 days	31927229	27111019	85%	QIAgen RNeasy DTT	9.9	NA	NA	7	e20	Kidney
Rabbit_Kidney_19.5_4791	Rabbit	Kidney	19.5	4791	SAMEA4670178	ERR2587487	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587487/ERR2587487.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587487/ERR2587487.fastq.gz	E-MTAB-6782:4791sTS.Rabbit.Kidney.19.5.Male	4791	Rabbit	Kidney	19.5	Male	yes	Rabbit (New Zealand)	Kidney	e19.5	Male	WINDU 32 lane 2	19.5 days	50950857	42622163	84%	QIAgen RNeasy DTT	10	NA	NA	7	e20	Kidney
Rabbit_Liver_19.5_4871	Rabbit	Liver	19.5	4871	SAMEA4670183	ERR2587492	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587492/ERR2587492.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587492/ERR2587492.fastq.gz	E-MTAB-6782:4871sTSm.Rabbit.Liver.19.5.Male	4871	Rabbit	Liver	19.5	Male	yes	Rabbit (New Zealand)	Liver	e19.5	Male	OBIWAN 134 lane 8 / WINDU 30 lane 4	19.5 days	39298117	32474802	83%	QIAgen RNeasy DTT	9.9	NA	NA	7	e20	Liver
Rabbit_Liver_19.5_4879	Rabbit	Liver	19.5	4879	SAMEA4670184	ERR2587493	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587493/ERR2587493.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587493/ERR2587493.fastq.gz	E-MTAB-6782:4879sTS.Rabbit.Liver.19.5.Female	4879	Rabbit	Liver	19.5	Female	yes	Rabbit (New Zealand)	Liver	e19.5	Female	WINDU 34 lane 7	19.5 days	51500723	42366433	82%	QIAgen RNeasy DTT	8.8	NA	NA	7	e20	Liver
Rabbit_Brain_21_4883	Rabbit	Brain	21	4883	SAMEA4670190	ERR2587499	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587499/ERR2587499.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587499/ERR2587499.fastq.gz	E-MTAB-6782:4883sTS.Rabbit.Brain.21.Female	4883	Rabbit	Brain	21	Female	yes	Rabbit (New Zealand)	Forebrain/Cerebrum	e21	Female	WINDU 34 lane 7	21 days	25577242	21378031	84%	QIAgen RNeasy DTT	9.5	NA	NA	8	e21	Brain
